atlas_unique_passenger_id,Target,marketing_type,hasRecommendation,hasStartedContactForm,hasSubmittedFullContactInfo,parent_journey_name
153477,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99633,New Customers,Paid Digital,0,0,0,Financial Health Checkup
102308,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147333,New Customers,Paid Digital,0,0,0,Financial Health Checkup
199266,New Customers,Paid Digital,0,0,0,Financial Health Checkup
172638,New Customers,Paid Digital,0,0,0,Financial Health Checkup
132358,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200026,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60763,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65642,New Customers,Paid Digital,0,0,0,Financial Health Checkup
79456,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62187,New Customers,Paid Digital,0,0,0,Financial Health Checkup
145340,New Customers,Paid Digital,0,0,0,Financial Health Checkup
10843,New Customers,Paid Digital,0,0,0,Financial Health Checkup
198706,New Customers,Paid Digital,0,0,0,Financial Health Checkup
177427,New Customers,Paid Digital,0,0,0,Financial Health Checkup
121785,New Customers,Paid Digital,0,0,0,Financial Health Checkup
111500,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60095,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
56754,New Customers,Paid Digital,0,0,0,Financial Health Checkup
1670,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91220,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138390,New Customers,Paid Digital,0,0,0,Financial Health Checkup
198892,New Customers,Paid Digital,0,0,0,Financial Health Checkup
203765,New Customers,Paid Digital,0,0,0,Financial Health Checkup
126160,New Customers,Paid Digital,0,0,0,Financial Health Checkup
117346,New Customers,Paid Digital,0,0,0,Financial Health Checkup
31111,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
37325,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200997,New Customers,Paid Digital,0,0,0,Financial Health Checkup
159179,New Customers,Paid Digital,0,0,0,Financial Health Checkup
120773,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37866,New Customers,Paid Digital,0,0,0,Financial Health Checkup
33163,New Customers,Paid Digital,0,0,0,Financial Health Checkup
109749,New Customers,Paid Digital,0,0,0,Financial Health Checkup
169451,New Customers,Paid Digital,0,0,0,Financial Health Checkup
159210,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138789,New Customers,Paid Digital,0,0,0,Financial Health Checkup
190967,New Customers,Paid Digital,0,0,0,Financial Health Checkup
201263,New Customers,Paid Digital,0,0,0,Financial Health Checkup
58640,New Customers,Paid Digital,0,0,0,Financial Health Checkup
124776,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204870,New Customers,Paid Digital,0,0,0,Financial Health Checkup
31637,New Customers,Paid Digital,0,0,0,Financial Health Checkup
38364,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91262,New Customers,Paid Digital,0,0,0,Financial Health Checkup
170930,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141331,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141236,New Customers,Paid Digital,0,0,0,Financial Health Checkup
32845,New Customers,Paid Digital,0,0,0,Financial Health Checkup
87355,New Customers,Paid Digital,0,0,0,Financial Health Checkup
14886,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
121346,New Customers,Paid Digital,0,0,0,Financial Health Checkup
55067,New Customers,Paid Digital,0,0,0,Financial Health Checkup
29229,New Customers,Paid Digital,0,0,0,Financial Health Checkup
144972,New Customers,Paid Digital,0,0,0,Financial Health Checkup
156335,New Customers,Paid Digital,0,0,0,Financial Health Checkup
75054,New Customers,Paid Digital,0,0,0,Financial Health Checkup
105602,New Customers,Paid Digital,0,0,0,Financial Health Checkup
119151,New Customers,Paid Digital,0,0,0,Financial Health Checkup
168782,New Customers,Paid Digital,0,0,0,Financial Health Checkup
123175,New Customers,Paid Digital,0,0,0,Financial Health Checkup
16821,New Customers,Paid Digital,0,0,0,Financial Health Checkup
35350,New Customers,Paid Digital,0,0,0,Financial Health Checkup
145676,New Customers,Paid Digital,0,0,0,Financial Health Checkup
201990,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148213,New Customers,Paid Digital,0,0,0,Financial Health Checkup
174599,New Customers,Paid Digital,0,0,0,Financial Health Checkup
120693,New Customers,Paid Digital,0,0,0,Financial Health Checkup
181874,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
187348,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136871,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
133883,New Customers,Paid Digital,0,0,0,Financial Health Checkup
113001,New Customers,Paid Digital,0,0,0,Financial Health Checkup
143875,New Customers,Paid Digital,0,0,0,Financial Health Checkup
95300,New Customers,Paid Digital,0,0,0,Financial Health Checkup
26910,New Customers,Paid Digital,0,0,0,Financial Health Checkup
193597,New Customers,Paid Digital,0,0,0,Financial Health Checkup
98462,New Customers,Paid Digital,0,0,0,Financial Health Checkup
83797,New Customers,Paid Digital,0,0,0,Financial Health Checkup
146323,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91051,New Customers,Paid Digital,0,0,0,Financial Health Checkup
56680,New Customers,Paid Digital,0,0,0,Financial Health Checkup
80335,New Customers,Paid Digital,0,0,0,Financial Health Checkup
117209,New Customers,Paid Digital,0,0,0,Financial Health Checkup
88549,New Customers,Paid Digital,0,0,0,Financial Health Checkup
32767,New Customers,Paid Digital,0,0,0,Financial Health Checkup
79818,New Customers,Paid Digital,0,0,0,Financial Health Checkup
59574,New Customers,Paid Digital,0,0,0,Financial Health Checkup
166554,New Customers,Paid Digital,0,0,0,Financial Health Checkup
96977,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140222,New Customers,Paid Digital,0,0,0,Financial Health Checkup
104370,New Customers,Paid Digital,0,0,0,Financial Health Checkup
130884,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127207,New Customers,Paid Digital,0,0,0,Financial Health Checkup
46024,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127514,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86068,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91131,New Customers,Paid Digital,0,0,0,Financial Health Checkup
107040,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192057,New Customers,Paid Digital,0,0,0,Financial Health Checkup
13486,New Customers,Paid Digital,0,0,0,Financial Health Checkup
113554,New Customers,Paid Digital,0,0,0,Financial Health Checkup
53144,New Customers,Paid Digital,0,0,0,Financial Health Checkup
177816,New Customers,Paid Digital,0,0,0,Financial Health Checkup
195214,New Customers,Paid Digital,0,0,0,Financial Health Checkup
68001,New Customers,Paid Digital,0,0,0,Financial Health Checkup
78207,New Customers,Paid Digital,0,0,0,Financial Health Checkup
142079,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86970,New Customers,Paid Digital,0,0,0,Financial Health Checkup
105750,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62742,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138218,New Customers,Paid Digital,0,0,0,Financial Health Checkup
164372,New Customers,Paid Digital,0,0,0,Financial Health Checkup
88236,New Customers,Paid Digital,0,0,0,Financial Health Checkup
100169,New Customers,Paid Digital,0,0,0,Financial Health Checkup
160517,New Customers,Paid Digital,0,0,0,Financial Health Checkup
48452,New Customers,Paid Digital,1,0,0,Financial Health Checkup
198918,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136269,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28787,New Customers,Paid Digital,0,0,0,Financial Health Checkup
4713,New Customers,Paid Digital,0,0,0,Financial Health Checkup
30885,New Customers,Paid Digital,0,0,0,Financial Health Checkup
105965,New Customers,Paid Digital,0,0,0,Financial Health Checkup
44299,New Customers,Paid Digital,0,0,0,Financial Health Checkup
72779,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27030,New Customers,Paid Digital,0,0,0,Financial Health Checkup
43916,New Customers,Paid Digital,0,0,0,Financial Health Checkup
130726,New Customers,Paid Digital,0,0,0,Financial Health Checkup
201878,New Customers,Paid Digital,0,0,0,Financial Health Checkup
184148,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99327,New Customers,Paid Digital,0,0,0,Financial Health Checkup
22389,New Customers,Paid Digital,0,0,0,Financial Health Checkup
67082,New Customers,Paid Digital,0,0,0,Financial Health Checkup
45130,New Customers,Paid Digital,0,0,0,Financial Health Checkup
52092,New Customers,Paid Digital,0,0,0,Financial Health Checkup
54182,Existing Users,Not Paid Digital,0,1,0,Financial Health Checkup
161239,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129731,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27594,New Customers,Paid Digital,0,0,0,Financial Health Checkup
57045,New Customers,Paid Digital,0,0,0,Financial Health Checkup
149752,New Customers,Paid Digital,0,0,0,Financial Health Checkup
160022,New Customers,Paid Digital,0,0,0,Financial Health Checkup
88680,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37966,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27885,New Customers,Paid Digital,0,0,0,Financial Health Checkup
19528,New Customers,Paid Digital,0,0,0,Financial Health Checkup
36410,New Customers,Paid Digital,0,0,0,Financial Health Checkup
95114,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25178,New Customers,Paid Digital,0,0,0,Financial Health Checkup
183928,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129790,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
114128,New Customers,Paid Digital,0,0,0,Financial Health Checkup
84816,New Customers,Paid Digital,0,0,0,Financial Health Checkup
98779,New Customers,Paid Digital,0,0,0,Financial Health Checkup
82419,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
92699,New Customers,Paid Digital,0,0,0,Financial Health Checkup
165062,New Customers,Paid Digital,0,0,0,Financial Health Checkup
161727,New Customers,Paid Digital,0,0,0,Financial Health Checkup
152573,New Customers,Paid Digital,0,0,0,Financial Health Checkup
56138,New Customers,Paid Digital,0,0,0,Financial Health Checkup
103329,New Customers,Paid Digital,0,0,0,Financial Health Checkup
88831,New Customers,Paid Digital,0,0,0,Financial Health Checkup
119750,New Customers,Paid Digital,0,0,0,Financial Health Checkup
172565,New Customers,Paid Digital,0,0,0,Financial Health Checkup
151920,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65217,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136612,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148345,New Customers,Paid Digital,0,0,0,Financial Health Checkup
90970,New Customers,Paid Digital,0,0,0,Financial Health Checkup
9782,New Customers,Paid Digital,0,0,0,Financial Health Checkup
190315,New Customers,Paid Digital,0,0,0,Financial Health Checkup
117549,New Customers,Paid Digital,0,0,0,Financial Health Checkup
176587,New Customers,Paid Digital,0,0,0,Financial Health Checkup
134352,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192883,New Customers,Paid Digital,0,0,0,Financial Health Checkup
132640,New Customers,Paid Digital,0,0,0,Financial Health Checkup
184728,New Customers,Paid Digital,0,0,0,Financial Health Checkup
43953,New Customers,Paid Digital,0,0,0,Financial Health Checkup
188679,New Customers,Paid Digital,0,0,0,Financial Health Checkup
158715,New Customers,Paid Digital,0,0,0,Financial Health Checkup
146558,New Customers,Paid Digital,0,0,0,Financial Health Checkup
9502,New Customers,Paid Digital,0,0,0,Financial Health Checkup
113414,New Customers,Paid Digital,0,0,0,Financial Health Checkup
48865,New Customers,Paid Digital,0,0,0,Financial Health Checkup
57532,New Customers,Paid Digital,0,0,0,Financial Health Checkup
168355,New Customers,Paid Digital,0,0,0,Financial Health Checkup
4775,New Customers,Paid Digital,0,0,0,Financial Health Checkup
162980,New Customers,Paid Digital,0,0,0,Financial Health Checkup
97992,New Customers,Paid Digital,0,0,0,Financial Health Checkup
23449,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127042,New Customers,Paid Digital,0,0,0,Financial Health Checkup
153058,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204996,New Customers,Paid Digital,0,0,0,Financial Health Checkup
59818,New Customers,Paid Digital,0,0,0,Financial Health Checkup
42101,New Customers,Paid Digital,0,0,0,Financial Health Checkup
21421,New Customers,Paid Digital,0,0,0,Financial Health Checkup
22570,New Customers,Paid Digital,0,0,0,Financial Health Checkup
83055,New Customers,Paid Digital,0,0,0,Financial Health Checkup
137183,New Customers,Paid Digital,0,0,0,Financial Health Checkup
142364,New Customers,Paid Digital,0,0,0,Financial Health Checkup
155067,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200285,New Customers,Paid Digital,0,0,0,Financial Health Checkup
61916,New Customers,Paid Digital,0,0,0,Financial Health Checkup
108742,New Customers,Paid Digital,0,0,0,Financial Health Checkup
181601,New Customers,Paid Digital,0,0,0,Financial Health Checkup
168769,New Customers,Paid Digital,0,0,0,Financial Health Checkup
128263,New Customers,Paid Digital,0,0,0,Financial Health Checkup
181103,New Customers,Paid Digital,0,0,0,Financial Health Checkup
102114,New Customers,Paid Digital,0,0,0,Financial Health Checkup
168148,New Customers,Paid Digital,0,0,0,Financial Health Checkup
163665,New Customers,Paid Digital,0,0,0,Financial Health Checkup
117269,New Customers,Paid Digital,0,0,0,Financial Health Checkup
172408,New Customers,Paid Digital,0,0,0,Financial Health Checkup
83548,New Customers,Paid Digital,0,0,0,Financial Health Checkup
170637,New Customers,Paid Digital,0,0,0,Financial Health Checkup
131357,New Customers,Paid Digital,0,0,0,Financial Health Checkup
34676,New Customers,Paid Digital,0,0,0,Financial Health Checkup
66803,New Customers,Paid Digital,0,0,0,Financial Health Checkup
145380,New Customers,Paid Digital,0,0,0,Financial Health Checkup
153454,New Customers,Paid Digital,0,0,0,Financial Health Checkup
161188,New Customers,Paid Digital,0,0,0,Financial Health Checkup
175527,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204274,New Customers,Paid Digital,0,0,0,Financial Health Checkup
26392,New Customers,Paid Digital,0,0,0,Financial Health Checkup
199689,New Customers,Paid Digital,0,0,0,Financial Health Checkup
69301,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204840,New Customers,Paid Digital,0,0,0,Financial Health Checkup
87688,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129005,New Customers,Paid Digital,0,0,0,Financial Health Checkup
191977,New Customers,Paid Digital,0,0,0,Financial Health Checkup
156480,New Customers,Paid Digital,0,0,0,Financial Health Checkup
13016,New Customers,Paid Digital,0,0,0,Financial Health Checkup
149735,New Customers,Paid Digital,0,0,0,Financial Health Checkup
100969,New Customers,Paid Digital,0,0,0,Financial Health Checkup
50105,New Customers,Paid Digital,0,0,0,Financial Health Checkup
14599,New Customers,Paid Digital,0,0,0,Financial Health Checkup
123428,New Customers,Paid Digital,0,0,0,Financial Health Checkup
40661,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25018,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192075,New Customers,Paid Digital,0,0,0,Financial Health Checkup
198312,New Customers,Paid Digital,0,0,0,Financial Health Checkup
100022,New Customers,Paid Digital,0,0,0,Financial Health Checkup
117655,New Customers,Paid Digital,0,0,0,Financial Health Checkup
145464,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147047,New Customers,Paid Digital,0,0,0,Financial Health Checkup
88139,New Customers,Paid Digital,0,0,0,Financial Health Checkup
16954,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138696,New Customers,Paid Digital,0,0,0,Financial Health Checkup
93171,New Customers,Paid Digital,0,0,0,Financial Health Checkup
51480,New Customers,Paid Digital,0,0,0,Financial Health Checkup
98365,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8736,New Customers,Paid Digital,0,0,0,Financial Health Checkup
19531,New Customers,Paid Digital,0,0,0,Financial Health Checkup
35892,New Customers,Paid Digital,0,0,0,Financial Health Checkup
21958,New Customers,Paid Digital,0,0,0,Financial Health Checkup
82950,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8604,New Customers,Paid Digital,0,0,0,Financial Health Checkup
109074,New Customers,Paid Digital,0,0,0,Financial Health Checkup
197509,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
32595,New Customers,Paid Digital,0,0,0,Financial Health Checkup
13172,New Customers,Paid Digital,0,0,0,Financial Health Checkup
153148,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147900,New Customers,Paid Digital,0,0,0,Financial Health Checkup
131682,New Customers,Paid Digital,0,0,0,Financial Health Checkup
45296,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25935,New Customers,Paid Digital,0,1,0,Financial Health Checkup
191664,New Customers,Paid Digital,0,0,0,Financial Health Checkup
33520,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182868,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99166,New Customers,Paid Digital,0,0,0,Financial Health Checkup
183206,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27842,New Customers,Paid Digital,0,0,0,Financial Health Checkup
179893,New Customers,Paid Digital,0,0,0,Financial Health Checkup
163777,New Customers,Paid Digital,0,0,0,Financial Health Checkup
11780,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25463,New Customers,Paid Digital,0,0,0,Financial Health Checkup
63928,New Customers,Paid Digital,0,0,0,Financial Health Checkup
187192,New Customers,Paid Digital,0,0,0,Financial Health Checkup
44941,New Customers,Paid Digital,0,0,0,Financial Health Checkup
15051,New Customers,Paid Digital,0,0,0,Financial Health Checkup
90092,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182242,New Customers,Paid Digital,0,0,0,Financial Health Checkup
95431,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91066,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86041,New Customers,Paid Digital,0,0,0,Financial Health Checkup
133374,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182398,New Customers,Paid Digital,0,0,0,Financial Health Checkup
185836,New Customers,Paid Digital,0,0,0,Financial Health Checkup
64205,New Customers,Paid Digital,0,0,0,Financial Health Checkup
149677,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49822,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8256,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148485,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
105684,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28196,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129940,New Customers,Paid Digital,0,0,0,Financial Health Checkup
12119,New Customers,Paid Digital,0,0,0,Financial Health Checkup
4372,New Customers,Paid Digital,0,0,0,Financial Health Checkup
34080,New Customers,Paid Digital,0,0,0,Financial Health Checkup
76452,New Customers,Paid Digital,0,0,0,Financial Health Checkup
41259,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129675,New Customers,Paid Digital,0,0,0,Financial Health Checkup
146981,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106643,New Customers,Paid Digital,0,0,0,Financial Health Checkup
128903,New Customers,Paid Digital,0,0,0,Financial Health Checkup
144028,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8626,New Customers,Paid Digital,0,0,0,Financial Health Checkup
103267,New Customers,Paid Digital,0,0,0,Financial Health Checkup
5856,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116578,New Customers,Paid Digital,0,0,0,Financial Health Checkup
83090,New Customers,Paid Digital,0,0,0,Financial Health Checkup
50416,New Customers,Paid Digital,0,0,0,Financial Health Checkup
70568,New Customers,Paid Digital,0,0,0,Financial Health Checkup
114097,New Customers,Paid Digital,0,0,0,Financial Health Checkup
143689,New Customers,Paid Digital,0,0,0,Financial Health Checkup
6448,New Customers,Paid Digital,0,0,0,Financial Health Checkup
105453,New Customers,Paid Digital,0,0,0,Financial Health Checkup
199300,New Customers,Paid Digital,0,0,0,Financial Health Checkup
175845,New Customers,Paid Digital,0,0,0,Financial Health Checkup
185955,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27484,New Customers,Paid Digital,0,0,0,Financial Health Checkup
19808,New Customers,Paid Digital,0,0,0,Financial Health Checkup
14579,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27252,New Customers,Paid Digital,0,0,0,Financial Health Checkup
94755,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116709,New Customers,Paid Digital,0,0,0,Financial Health Checkup
73597,New Customers,Paid Digital,0,0,0,Financial Health Checkup
58705,New Customers,Paid Digital,0,0,0,Financial Health Checkup
142333,New Customers,Paid Digital,0,0,0,Financial Health Checkup
175626,New Customers,Paid Digital,0,0,0,Financial Health Checkup
30765,New Customers,Paid Digital,0,0,0,Financial Health Checkup
29369,New Customers,Paid Digital,0,0,0,Financial Health Checkup
175579,New Customers,Paid Digital,0,0,0,Financial Health Checkup
2883,New Customers,Paid Digital,0,0,0,Financial Health Checkup
155116,New Customers,Paid Digital,0,0,0,Financial Health Checkup
32553,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65139,New Customers,Paid Digital,0,0,0,Financial Health Checkup
72036,New Customers,Paid Digital,0,0,0,Financial Health Checkup
21956,New Customers,Paid Digital,0,0,0,Financial Health Checkup
21818,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
148000,New Customers,Paid Digital,0,0,0,Financial Health Checkup
128725,New Customers,Paid Digital,0,0,0,Financial Health Checkup
120190,New Customers,Paid Digital,0,0,0,Financial Health Checkup
72278,New Customers,Paid Digital,0,0,0,Financial Health Checkup
63313,New Customers,Paid Digital,0,0,0,Financial Health Checkup
52619,New Customers,Paid Digital,0,0,0,Financial Health Checkup
47871,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
46494,New Customers,Paid Digital,0,0,0,Financial Health Checkup
115686,New Customers,Paid Digital,0,0,0,Financial Health Checkup
142092,New Customers,Paid Digital,0,0,0,Financial Health Checkup
119821,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141975,New Customers,Paid Digital,0,0,0,Financial Health Checkup
96603,New Customers,Paid Digital,0,0,0,Financial Health Checkup
3116,New Customers,Paid Digital,0,0,0,Financial Health Checkup
179046,New Customers,Paid Digital,0,0,0,Financial Health Checkup
1210,New Customers,Paid Digital,0,0,0,Financial Health Checkup
32296,New Customers,Paid Digital,0,0,0,Financial Health Checkup
24674,New Customers,Paid Digital,0,0,0,Financial Health Checkup
123130,New Customers,Paid Digital,0,0,0,Financial Health Checkup
184205,New Customers,Paid Digital,0,0,0,Financial Health Checkup
66814,New Customers,Paid Digital,0,0,0,Financial Health Checkup
100014,New Customers,Paid Digital,0,0,0,Financial Health Checkup
73467,New Customers,Paid Digital,0,0,0,Financial Health Checkup
66698,New Customers,Paid Digital,0,0,0,Financial Health Checkup
47944,New Customers,Paid Digital,0,0,0,Financial Health Checkup
137635,New Customers,Paid Digital,0,0,0,Financial Health Checkup
143684,New Customers,Paid Digital,0,0,0,Financial Health Checkup
178299,New Customers,Paid Digital,0,0,0,Financial Health Checkup
2800,New Customers,Paid Digital,0,0,0,Financial Health Checkup
46811,New Customers,Paid Digital,0,0,0,Financial Health Checkup
96453,New Customers,Paid Digital,0,0,0,Financial Health Checkup
137466,New Customers,Paid Digital,0,0,0,Financial Health Checkup
32482,New Customers,Paid Digital,0,0,0,Financial Health Checkup
4795,New Customers,Paid Digital,0,0,0,Financial Health Checkup
61920,New Customers,Paid Digital,0,0,0,Financial Health Checkup
167338,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
125873,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106919,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
65373,New Customers,Paid Digital,0,0,0,Financial Health Checkup
180481,New Customers,Paid Digital,0,0,0,Financial Health Checkup
57859,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200804,New Customers,Paid Digital,0,0,0,Financial Health Checkup
114607,New Customers,Paid Digital,0,0,0,Financial Health Checkup
46378,New Customers,Paid Digital,0,0,0,Financial Health Checkup
124551,New Customers,Paid Digital,0,0,0,Financial Health Checkup
150629,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
150883,New Customers,Paid Digital,0,0,0,Financial Health Checkup
154680,New Customers,Paid Digital,0,0,0,Financial Health Checkup
3496,New Customers,Paid Digital,0,0,0,Financial Health Checkup
170069,New Customers,Paid Digital,0,0,0,Financial Health Checkup
82047,New Customers,Paid Digital,0,0,0,Financial Health Checkup
66558,New Customers,Paid Digital,0,0,0,Financial Health Checkup
20974,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140494,New Customers,Paid Digital,0,0,0,Financial Health Checkup
203619,New Customers,Paid Digital,0,0,0,Financial Health Checkup
134664,New Customers,Paid Digital,0,0,0,Financial Health Checkup
51172,New Customers,Paid Digital,0,0,0,Financial Health Checkup
18610,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99673,New Customers,Paid Digital,0,0,0,Financial Health Checkup
195160,New Customers,Paid Digital,0,0,0,Financial Health Checkup
44182,New Customers,Paid Digital,0,0,0,Financial Health Checkup
110261,New Customers,Paid Digital,0,0,0,Financial Health Checkup
74373,New Customers,Paid Digital,0,0,0,Financial Health Checkup
101747,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136098,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192814,New Customers,Paid Digital,0,0,0,Financial Health Checkup
132502,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182837,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116530,New Customers,Paid Digital,0,0,0,Financial Health Checkup
10647,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
176070,New Customers,Paid Digital,0,0,0,Financial Health Checkup
186981,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148402,New Customers,Paid Digital,0,0,0,Financial Health Checkup
23462,New Customers,Paid Digital,0,0,0,Financial Health Checkup
196976,New Customers,Paid Digital,0,0,0,Financial Health Checkup
174553,New Customers,Paid Digital,0,0,0,Financial Health Checkup
162707,New Customers,Paid Digital,0,0,0,Financial Health Checkup
53876,New Customers,Paid Digital,0,0,0,Financial Health Checkup
67669,New Customers,Paid Digital,0,0,0,Financial Health Checkup
110877,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
179118,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62265,New Customers,Paid Digital,0,0,0,Financial Health Checkup
199498,New Customers,Paid Digital,0,0,0,Financial Health Checkup
56205,New Customers,Paid Digital,0,0,0,Financial Health Checkup
82677,New Customers,Paid Digital,0,0,0,Financial Health Checkup
118328,New Customers,Paid Digital,0,0,0,Financial Health Checkup
178704,New Customers,Paid Digital,0,0,0,Financial Health Checkup
81962,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147336,New Customers,Paid Digital,0,0,0,Financial Health Checkup
46623,New Customers,Paid Digital,0,0,0,Financial Health Checkup
139545,New Customers,Paid Digital,0,0,0,Financial Health Checkup
92879,New Customers,Paid Digital,0,0,0,Financial Health Checkup
186953,New Customers,Paid Digital,0,0,0,Financial Health Checkup
15689,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62474,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182461,New Customers,Paid Digital,0,0,0,Financial Health Checkup
193175,New Customers,Paid Digital,0,0,0,Financial Health Checkup
191079,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99586,New Customers,Paid Digital,0,0,0,Financial Health Checkup
137908,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
48219,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39273,New Customers,Paid Digital,0,0,0,Financial Health Checkup
87317,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25324,New Customers,Paid Digital,0,0,0,Financial Health Checkup
158129,New Customers,Paid Digital,0,0,0,Financial Health Checkup
69552,New Customers,Paid Digital,0,0,0,Financial Health Checkup
